dataset_id,record_id,trial_id,planting_date,season,flooded,on_farm,is_survey,treatment,rep,crop,variety,dmy_residue,yield_part,yield,yield_moisture,N_fertilizer,P_fertilizer,K_fertilizer,irrigated,row_spacing,plot_area,grain_P,residue_P,country,location,longitude,latitude,geo_from_source,soil_pH,soil_P
doi_10.7910_DVN_AMAZXA,316,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,IAC25,489.687,grain,3508.99,,80,0,50,TRUE,,1.28,3.2303,1.2167,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,317,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,PH218-5-3-5-3,509.429,grain,5042.14,,80,0,50,TRUE,,1.28,2.853,1.3524,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,318,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,IR83399-B-B-52-1,448.243,grain,5148.29,,80,0,50,TRUE,,1.28,2.8415,1.0852,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,319,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,DAWEBYAN,403.146,grain,3510.25,,80,0,50,TRUE,,1.28,2.9717,1.0829,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,320,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,PH211-3-1-3-3,673.998,grain,4745.14,,80,0,50,TRUE,,1.28,3.336,0.9109,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,321,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,IR66,455.362,grain,4659,,80,0,50,TRUE,,1.28,3.3939,1.7403,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,322,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,IR74371-70-1-1,333.747,grain,4647.66,,80,0,50,TRUE,,1.28,3.557,1.221,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,323,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,IR82635-B-B-88-2,357.843,grain,4061.64,,80,0,50,TRUE,,1.28,2.9184,0.8021,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,324,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,NERICA4,328.488,grain,2635.35,,80,0,50,TRUE,,1.28,3.6777,1.4827,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,325,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,PH205-2-5-13-3,579.93,grain,4136.49,,80,0,50,TRUE,,1.28,2.8192,1.4109,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,326,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,PH205-2-2-3,483.254,grain,3438.3,,80,0,50,TRUE,,1.28,3.1813,1.4429,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,327,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,SUNDENSIS,619.778,grain,2473.58,,80,0,50,TRUE,,1.28,3.8061,1.2483,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,328,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,KALUBALAVEE,526.729,grain,5034.28,,80,0,50,TRUE,,1.28,3.559,1.0744,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,329,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,IR64,368.005,grain,4421.09,,80,0,50,TRUE,,1.28,2.7923,1.1976,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,330,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,Kasalath,464.689,grain,3288.83,,80,0,50,TRUE,,1.28,3.4257,1.7804,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,331,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,NERICA4,476.85,grain,5324,,80,0,50,TRUE,,,1.845,0.725,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,332,9,2013,wet,FALSE,FALSE,FALSE,+P,,rice,IR82635-B-B-143-1,319.6,grain,2765,,80,30,50,TRUE,20,0.4,2.25,0.68,Benin,Cotonou,2.322,6.368,FALSE,6.1,3.25055030726496
doi_10.7910_DVN_AMAZXA,333,9,2013,wet,FALSE,FALSE,FALSE,+P,,rice,MUDGO,1002.8,grain,7217,,80,30,50,TRUE,20,0.4,2.57,0.715,Benin,Cotonou,2.322,6.368,FALSE,6.1,3.25055030726496
doi_10.7910_DVN_AMAZXA,334,9,2013,wet,FALSE,FALSE,FALSE,+P,,rice,SADRITORMISRI,748.9,grain,5618.5,,80,30,50,TRUE,20,0.4,2.55,0.9,Benin,Cotonou,2.322,6.368,FALSE,6.1,3.25055030726496
doi_10.7910_DVN_AMAZXA,335,9,2013,wet,FALSE,FALSE,FALSE,+P,,rice,SANTHISUFAID,740.75,grain,3779,,80,30,50,TRUE,20,0.4,1.87,0.66,Benin,Cotonou,2.322,6.368,FALSE,6.1,3.25055030726496
doi_10.7910_DVN_AMAZXA,336,9,2013,wet,FALSE,FALSE,FALSE,+P,,rice,ITA257,194.2,grain,2669,,80,30,50,TRUE,20,0.4,2.14,0.46,Benin,Cotonou,2.322,6.368,FALSE,6.1,3.25055030726496
doi_10.7910_DVN_AMAZXA,337,9,2013,wet,FALSE,FALSE,FALSE,+P,,rice,TOX1011-4-A2,235.85,grain,3197,,80,30,50,TRUE,20,0.4,2.26,0.33,Benin,Cotonou,2.322,6.368,FALSE,6.1,3.25055030726496
doi_10.7910_DVN_AMAZXA,338,9,2013,wet,FALSE,FALSE,FALSE,+P,,rice,NERICA4,265.25,grain,3047,,80,30,50,TRUE,20,0.4,2.055,0.255,Benin,Cotonou,2.322,6.368,FALSE,6.1,3.25055030726496
doi_10.7910_DVN_AMAZXA,339,9,2013,wet,FALSE,FALSE,FALSE,+P,,rice,SURJAMKUHI,350.65,grain,3272,,80,30,50,TRUE,20,0.4,1.89,0.275,Benin,Cotonou,2.322,6.368,FALSE,6.1,3.25055030726496
doi_10.7910_DVN_AMAZXA,340,9,2013,wet,FALSE,FALSE,FALSE,+P,,rice,KALUBALAVEE,546.55,grain,3779,,80,30,50,TRUE,20,0.4,2.505,0.505,Benin,Cotonou,2.322,6.368,FALSE,6.1,3.25055030726496
doi_10.7910_DVN_AMAZXA,341,9,2013,wet,FALSE,FALSE,FALSE,+P,,rice,DJ123,479.55,grain,5173.5,,80,30,50,TRUE,20,0.4,1.92,0.445,Benin,Cotonou,2.322,6.368,FALSE,6.1,3.25055030726496
doi_10.7910_DVN_AMAZXA,342,9,2013,wet,FALSE,FALSE,FALSE,+P,,rice,PH218-5-3-8-3,250.5,grain,2180.5,,80,30,50,TRUE,20,0.4,2.385,0.76,Benin,Cotonou,2.322,6.368,FALSE,6.1,3.25055030726496
doi_10.7910_DVN_AMAZXA,343,9,2013,wet,FALSE,FALSE,FALSE,+P,,rice,IR64,552.2,grain,5818,,80,30,50,TRUE,20,0.4,2.365,1.215,Benin,Cotonou,2.322,6.368,FALSE,6.1,3.25055030726496
doi_10.7910_DVN_AMAZXA,344,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,ITA257,416.15,grain,1566,,80,0,50,TRUE,,,1.735,0.525,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,345,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,IR82635-B-B-143-1,977.1,grain,3782,,80,0,50,TRUE,,,2.63,0.635,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,346,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,KALUBALAVEE,1068.5,grain,3872,,80,0,50,TRUE,,,2.135,0.42,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,347,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,DJ123,694.35,grain,2739,,80,0,50,TRUE,,,1.755,0.355,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,348,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,MUDGO,1494.8,grain,5702.5,,80,0,50,TRUE,,,2.33,0.7,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,349,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,TOX1011-4-A2,860.3,grain,3412,,80,0,50,TRUE,,,1.875,0.37,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,350,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,SADRITORMISRI,1129.4,grain,3713,,80,0,50,TRUE,,,2.355,1.035,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,351,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,SURJAMKUHI,636.35,grain,2373,,80,0,50,TRUE,,,1.67,0.405,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,352,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,PH218-5-3-8-3,433.95,grain,1619,,80,0,50,TRUE,,,1.69,0.585,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,353,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,SANTHISUFAID,906.5,grain,3471,,80,0,50,TRUE,,,1.915,0.485,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,354,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,IR64,935.5,grain,3628.5,,80,0,50,TRUE,,,1.925,0.59,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,355,9,2013,wet,FALSE,FALSE,FALSE,-P,,rice,NERICA4,811,grain,3170.5,,80,0,50,TRUE,,,1.835,0.405,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,356,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,Kathiyan1,534.559,grain,4833.73,,80,0,50,TRUE,,1.28,2.9578,0.8745,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,357,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,IRAT44,375.408,grain,2569.54,,80,0,50,TRUE,,1.28,3.3232,1.3713,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,358,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,IR82635-B-B-143-1,235.207,grain,3224.01,,80,0,50,TRUE,,1.28,2.9471,0.9147,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,359,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,IR8,564.999,grain,4450.14,,80,0,50,TRUE,,1.28,3.0384,1.3192,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,360,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,IR82635-B-B-47-2,378.366,grain,4021.08,,80,0,50,TRUE,,1.28,3.0312,1.1241,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,361,5,2012,wet,TRUE,FALSE,FALSE,-P,3,rice,PH218-5-3-8-3,383.009,grain,6116.7,,80,0,50,TRUE,,1.28,2.9592,1.4099,Benin,Cotonou,2.322,6.368,FALSE,6,18
doi_10.7910_DVN_AMAZXA,362,5,2012,wet,TRUE,FALSE,FALSE,+P,3,rice,IR81063-B-94-U3-4,519.072,grain,4208.32,,80,30,50,TRUE,20,1.28,3.2456,1.266,Benin,Cotonou,2.322,6.368,FALSE,5.3,6.9
doi_10.7910_DVN_AMAZXA,363,5,2012,wet,TRUE,FALSE,FALSE,+P,3,rice,TOX1011-4-A2,230.164,grain,1958.22,,80,30,50,TRUE,20,1.28,2.7752,1.5812,Benin,Cotonou,2.322,6.368,FALSE,5.3,6.9
doi_10.7910_DVN_AMAZXA,364,5,2012,wet,TRUE,FALSE,FALSE,+P,3,rice,NERICA4,395.782,grain,3584.31,,80,30,50,TRUE,20,1.28,2.7217,0.8051,Benin,Cotonou,2.322,6.368,FALSE,5.3,6.9
doi_10.7910_DVN_AMAZXA,365,5,2012,wet,TRUE,FALSE,FALSE,+P,3,rice,PH205-2-5-13-3,481.246,grain,2642.63,,80,30,50,TRUE,20,1.28,3.4236,1.5748,Benin,Cotonou,2.322,6.368,FALSE,5.3,6.9
doi_10.7910_DVN_AMAZXA,366,5,2012,wet,TRUE,FALSE,FALSE,+P,3,rice,IR74371-70-1-1,342.579,grain,3762.76,,80,30,50,TRUE,20,1.28,2.808,1.148,Benin,Cotonou,2.322,6.368,FALSE,5.3,6.9
doi_10.7910_DVN_AMAZXA,367,4,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,NERICA3,315.6,grain,2492.33,,80,30,50,TRUE,20,0.64,3.5377,1.0268,Benin,Cotonou,2.322,6.368,FALSE,5.5,9
doi_10.7910_DVN_AMAZXA,368,4,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,NERICA8,318.167,grain,3194.33,,80,30,50,TRUE,20,0.64,3.1637,0.5367,Benin,Cotonou,2.322,6.368,FALSE,5.5,9
doi_10.7910_DVN_AMAZXA,369,4,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,WAB502-13-4-1,435.167,grain,3334.33,,80,30,50,TRUE,20,0.64,3.3835,0.9298,Benin,Cotonou,2.322,6.368,FALSE,5.5,9
doi_10.7910_DVN_AMAZXA,370,4,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,DAWEBYAN,317.4,grain,3426.67,,80,30,50,TRUE,20,0.64,3.3551,0.8166,Benin,Cotonou,2.322,6.368,FALSE,5.5,9
doi_10.7910_DVN_AMAZXA,371,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,IR64,420.933,grain,1452.45,,80,30,50,TRUE,20,1.4,2.85,1.7323,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,372,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,COARSE,484.55,grain,4272.48,,80,30,50,TRUE,20,1.4,1.8423,1.0445,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,373,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,TAICHUNGNATIVE1,630.167,grain,3556.73,,80,30,50,TRUE,20,1.4,2.8533,1.3815,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,374,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH218-5-5-7-3,440.067,grain,1298.82,,80,30,50,TRUE,20,1.4,2.69,1.4628,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,375,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH228-5,535.633,grain,2233.62,,80,30,50,TRUE,20,1.4,3.2767,1.4028,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,376,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,SANTHISUFAID,689.9,grain,1665.89,,80,30,50,TRUE,20,1.4,2.3333,1.2484,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,377,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,DAWEBYAN,598.867,grain,3378.48,,80,30,50,TRUE,20,1.4,3.23,1.1639,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,378,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,IR82635-B-B-143-1,485.2,grain,4724.72,,80,30,50,TRUE,20,1.4,2.5267,1.1396,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,379,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,KALUBALAVEE,611.5,grain,5380.93,,80,30,50,TRUE,20,1.4,3.03,0.6808,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,380,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,DJ123,582.833,grain,4523.17,,80,30,50,TRUE,20,1.4,2.8333,1.1976,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,381,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,SADRITORMISRI,573.75,grain,3882.8,,80,30,50,TRUE,20,1.4,3.22,1.3271,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,382,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH218-5-3-5-3,449.167,grain,1141.17,,80,30,50,TRUE,20,1.4,2.9323,1.8264,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,383,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,IR82635-B-B-93-2,655.133,grain,6293.24,,80,30,50,TRUE,20,1.4,2.6433,1.1302,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,384,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH228-2,412.4,grain,1743.15,,80,30,50,TRUE,20,1.4,2.8073,1.4902,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,385,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,YODANYA,722.65,grain,2290.21,,80,30,50,TRUE,20,1.4,2.7273,1.6665,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,386,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,NERICA1,525.433,grain,4545.82,,80,30,50,TRUE,20,1.4,3.35,1.1239,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,387,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,IR36,497.9,grain,2356.09,,80,30,50,TRUE,20,1.4,2.87,1.655,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,388,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH230-2,533.033,grain,1959.53,,80,30,50,TRUE,20,1.4,3.1567,1.6133,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,389,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,TONDOK,555.067,grain,2174.16,,80,30,50,TRUE,20,1.4,2.6867,1.1709,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,390,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,ITA257,337.667,grain,3406.06,,80,30,50,TRUE,20,1.4,2.87,1.1323,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,391,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,Kasalath,581.733,grain,4357.62,,80,30,50,TRUE,20,1.4,2.3967,1.317,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,392,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,NERICA10,465.933,grain,5120.43,,80,30,50,TRUE,20,1.4,2.8433,1.1795,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,393,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,IR83399-B-B-52-1,523.9,grain,4326.79,,80,30,50,TRUE,20,1.4,3.11,1.3646,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,394,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,NERICA4,354.3,grain,3986.15,,80,30,50,TRUE,20,1.4,2.7667,1.0215,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,395,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,WAB501-11-5-1,530.367,grain,4588.78,,80,30,50,TRUE,20,1.4,2.9733,0.9695,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,396,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,TOX1011-4-A2,326.367,grain,2198.06,,80,30,50,TRUE,20,1.4,3.11,1.178,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,397,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH218-5-3-8-3,526.033,grain,1669.21,,80,30,50,TRUE,20,1.4,3.14,1.6986,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,398,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,MUDGO,443.667,grain,2960.79,,80,30,50,TRUE,20,1.4,3.66,1.5343,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,399,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,SURJAMKUHI,526.033,grain,4353.3,,80,30,50,TRUE,20,1.4,2.6867,1.0665,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,400,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,NERICA3,310.2,grain,2697.11,,80,30,50,TRUE,20,1.4,2.9523,1.3108,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,401,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,Apo,704.3,grain,4476.88,,80,30,50,TRUE,20,1.4,2.7967,1.2801,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,402,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,BJ1,752.667,grain,2737.7,,80,30,50,TRUE,20,1.4,2.29,0.8249,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,403,13,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH218-5-3-18-3,531.367,grain,1428,,80,30,50,TRUE,20,1.4,2.55,1.6118,Benin,Cotonou,2.322,6.368,FALSE,6,5.9
doi_10.7910_DVN_AMAZXA,404,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,DJ123,631.667,grain,3358.94,,80,0,50,TRUE,,1.4,2.8906,1.1301,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,405,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,ITA257,298.1,grain,2451.35,,80,0,50,TRUE,,1.4,3.2907,1.5576,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,406,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,PH228-5,384.467,grain,1070.7,,80,0,50,TRUE,,1.4,3.0871,1.9199,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,407,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,PH228-2,308.369,grain,1082.35,,80,0,50,TRUE,,1.4,2.8799,1.9599,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,408,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,DAWEBYAN,197.985,grain,1206.3,,80,0,50,TRUE,,1.4,3.0311,1.2512,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,409,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,TOX1011-4-A2,333.1,grain,2913.81,,80,0,50,TRUE,,1.4,2.9587,0.8494,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,410,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,IR82635-B-B-93-2,507.7,grain,4606.09,,80,0,50,TRUE,,1.4,2.6251,1.0893,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,411,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,IR36,427.1,grain,1554.28,,80,0,50,TRUE,,1.4,2.7669,1.8552,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,412,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,KALUBALAVEE,467.933,grain,2920.59,,80,0,50,TRUE,,1.4,3.1634,1.0503,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,413,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,NERICA1,546.567,grain,5473.69,,80,0,50,TRUE,,1.4,2.9506,0.7418,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,414,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,SADRITORMISRI,633.133,grain,2899.86,,80,0,50,TRUE,,1.4,2.9899,1.4333,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,415,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,SANTHISUFAID,591.467,grain,2092.99,,80,0,50,TRUE,,1.4,3.2002,1.6001,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,416,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,MUDGO,469.385,grain,3258.19,,80,0,50,TRUE,,1.4,3.3195,1.296,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,417,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,TAICHUNGNATIVE1,463.367,grain,2887.17,,80,0,50,TRUE,,1.4,2.9592,1.688,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,418,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,PH218-5-3-18-3,348.602,grain,579.96,,80,0,50,TRUE,,1.4,2.7772,,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,419,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,PH218-5-3-8-3,379.067,grain,552.06,,80,0,50,TRUE,,1.4,2.7972,1.7343,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,420,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,PH230-2,531.2,grain,1645.13,,80,0,50,TRUE,,1.4,2.668,1.7141,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,421,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,NERICA4,255.1,grain,1808.08,,80,0,50,TRUE,,1.4,2.9594,1.1968,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,422,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,Kasalath,473,grain,4221.14,,80,0,50,TRUE,,1.4,2.6302,1.1378,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,423,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,SURJAMKUHI,404.1,grain,4014.01,,80,0,50,TRUE,,1.4,2.8019,0.7533,Benin,Cotonou,2.322,6.368,FALSE,,
doi_10.7910_DVN_AMAZXA,424,13,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,BJ1,694.833,grain,2246.46,,80,0,50,TRUE,,1.4,2.6695,0.8197,Benin,Cotonou,2.322,6.368,FALSE,,
